ID;SENT_FROM_NAME;SENT_FROM_ID;RECIVED_BY_NAME;RECIVED_BY_ID;Absendeort;Absendeort_id;Ankunftsort;Ankunftsort_id;Nummer_Harris;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Signatur;url_facsimile;published_in;published_in_url;Datum;letter_text;status_letter_text;summary_en;persons_mentioned;topics_mentioned;normalized_text;scan_erhalten;upload_transkribus;ATR_processed;ATR_proofread;tei_encoded
lassberg-letter-0101;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;58;28/81;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1806-03-22;;;;;;;;;;;
lassberg-letter-0102;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;59;29/855;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1806-03-26;;;;;;;;;;;
lassberg-letter-0103;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;60;30/86;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1806-03-29;;;;;;;;;;;
lassberg-letter-0104;Melchior Reichlin;lassberg-correspondent-0308;Joseph von Laßberg;lassberg-correspondent-0373;Donaueschingen;lassberg-place-0037;;;1609;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1806-04-05;;;;;;;;;;;
lassberg-letter-0105;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;61;31/93;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1806-04-06;;;;;;;;;;;
lassberg-letter-0106;Johanna Josepha von Oettingen-Spielberg;lassberg-correspondent-0218;Joseph von Laßberg;lassberg-correspondent-0373;Öttingen;lassberg-place-0011;;;1610;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1806-05-10;;;;;;;;;;;
lassberg-letter-0107;Ferdinand Varnbüler von und zu Hemmingen;lassberg-correspondent-0089;Joseph von Laßberg;lassberg-correspondent-0373;Stuttgart;lassberg-place-0147;;;1611;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1806-06-24;;;;;;;;;;;
lassberg-letter-0108;Moucheron;lassberg-correspondent-0313;Joseph von Laßberg;lassberg-correspondent-0373;Willenberg;lassberg-place-0162;;;1612;;Karlsruhe;Badische Landesbibliothek;;;;;1807-01-01;;;;;;;;;;;
lassberg-letter-0109;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Heiligenberg;lassberg-place-0066;;;70;86;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-01-29;;;;;;;;;;;
lassberg-letter-0110;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;62;32/96;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-04-12;;;;;;;;;;;
lassberg-letter-0111;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;63;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-04-12;;;;;;;;;;;
lassberg-letter-0112;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;64;33/101;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-04-16;;;;;;;;;;;
lassberg-letter-0113;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;65;34/106;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-04-19;;;;;;;;;;;
lassberg-letter-0114;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;66;35/109;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-04-23;;;;;;;;;;;
lassberg-letter-0115;Joachim Egon zu Fürstenberg;lassberg-correspondent-0177;Joseph von Laßberg;lassberg-correspondent-0373;Wien;lassberg-place-0161;;;1613;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-04-26;;;;;;;;;;;
lassberg-letter-0116;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;67;36/;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-04-30;;;;;;;;;;;
lassberg-letter-0117;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;68;37/118;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-05-03;;;;;;;;;;;
lassberg-letter-0118;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;69;38/134;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-05-22;;;;;;;;;;;
lassberg-letter-0119;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;72;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-06-28;;;;;;;;;;;
lassberg-letter-0120;Joseph von Laßberg;lassberg-correspondent-0373;Johann Leonhard Hug;lassberg-correspondent-0206;Donaueschingen;lassberg-place-0037;;;73;;Freiburg i.Br.;Universitätsbibliothek;;;;;1807-08-12;;;;;;;;;;;
lassberg-letter-0121;Joseph von Laßberg;lassberg-correspondent-0373;Joachim Egon zu Fürstenberg;lassberg-correspondent-0177;Donaueschingen;lassberg-place-0037;;;74;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-09-10;;;;;;;;;;;
lassberg-letter-0122;Joseph von Auffenberg;lassberg-correspondent-0238;Joseph von Laßberg;lassberg-correspondent-0373;Donaueschingen;lassberg-place-0037;;;1614;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-09-10;;;;;;;;;;;
lassberg-letter-0123;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;75;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-09-26;;;;;;;;;;;
lassberg-letter-0124;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;76;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-09-26;;;;;;;;;;;
lassberg-letter-0125;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;77;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-09-30;;;;;;;;;;;
lassberg-letter-0126;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;78;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-10-03;;;;;;;;;;;
lassberg-letter-0127;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;79;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-10-04;;;;;;;;;;;
lassberg-letter-0128;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;80;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-10-07;;;;;;;;;;;
lassberg-letter-0129;Philipp Lüthard;lassberg-correspondent-0323;Joseph von Laßberg;lassberg-correspondent-0373;Reiden;lassberg-place-0125;;;1615;;Luzern;Staatsarchiv;;;;;1807-10-08;;;;;;;;;;;
lassberg-letter-0130;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;81;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-10-12;;;;;;;;;;;
lassberg-letter-0131;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;82;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-10-13;;;;;;;;;;;
lassberg-letter-0132;Hofkammer;lassberg-correspondent-0165;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1616;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-10-13;;;;;;;;;;;
lassberg-letter-0133;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;83;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-10-17;;;;;;;;;;;
lassberg-letter-0134;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1617;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-10-24;;;;;;;;;;;
lassberg-letter-0135;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1618;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-10-29;;;;;;;;;;;
lassberg-letter-0136;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1619;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1807-12-02;;;;;;;;;;;
lassberg-letter-0137;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1620;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-01-21;;;;;;;;;;;
lassberg-letter-0138;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1621;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-01-22;;;;;;;;;;;
lassberg-letter-0139;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1622;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-01-30;;;;;;;;;;;
lassberg-letter-0140;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1623;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-02-05;;;;;;;;;;;
lassberg-letter-0141;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1624;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-02-10;;;;;;;;;;;
lassberg-letter-0142;Anton Dilger;lassberg-correspondent-0021;Joseph von Laßberg;lassberg-correspondent-0373;Donaueschingen;lassberg-place-0037;;;1625;;Karlsruhe;Badische Landesbibliothek;;;;;1808-02-20;;;;;;;;;;;
lassberg-letter-0143;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1626;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-02-23;;;;;;;;;;;
lassberg-letter-0144;Joseph von Laßberg;lassberg-correspondent-0373;Joseph Thaddäus von Reischach;lassberg-correspondent-0237;Donaueschingen;lassberg-place-0037;;;84;;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;;Helmut Maurer, Joseph von Laßbergs politische Haltung im Lichte neuer Quellen. In: Hegau 6 (1958), S. 119-36, S. 124;https://www.hegau-geschichtsverein.de/wp-content/uploads/hegau_06_1958_maurer_briefe_lassberg_reischach.pdf;1808-03-12;;;;;;;;;;;
lassberg-letter-0145;Joseph von Laßberg;lassberg-correspondent-0373;Joseph Thaddäus von Reischach;lassberg-correspondent-0237;Donaueschingen;lassberg-place-0037;;;85;;Schlatt unter Krähen;Freiherrlich Reischachsches Archiv;;;;;1808-04-23;;;;;;;;;;;
lassberg-letter-0146;Joachim Egon zu Fürstenberg;lassberg-correspondent-0177;Joseph von Laßberg;lassberg-correspondent-0373;Wien;lassberg-place-0161;;;1627;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-04-23;;;;;;;;;;;
lassberg-letter-0147;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Scheer;lassberg-place-0133;;;86;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-05-01;;;;;;;;;;;
lassberg-letter-0148;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Ofterach;lassberg-place-0112;;;87;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-05-05;;;;;;;;;;;
lassberg-letter-0149;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Scheer;lassberg-place-0133;;;88;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-05-13;;;;;;;;;;;
lassberg-letter-0150;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Scheer;lassberg-place-0133;;;89;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-05-25;;;;;;;;;;;
lassberg-letter-0151;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;90;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-05-25;;;;;;;;;;;
lassberg-letter-0152;Joachim Egon zu Fürstenberg;lassberg-correspondent-0177;Joseph von Laßberg;lassberg-correspondent-0373;Wien;lassberg-place-0161;;;1628;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-05-25;;;;;;;;;;;
lassberg-letter-0153;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;91;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-05-26;;;;;;;;;;;
lassberg-letter-0154;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Scheer;lassberg-place-0133;;;92;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-06-07;;;;;;;;;;;
lassberg-letter-0155;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Scheer;lassberg-place-0133;;;93;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-06-08;;;;;;;;;;;
lassberg-letter-0156;Hofkammer;lassberg-correspondent-0165;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1629;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-06-08;;;;;;;;;;;
lassberg-letter-0157;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;94;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-06-15;;;;;;;;;;;
lassberg-letter-0158;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Scheer;lassberg-place-0133;;;95;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-06-18;;;;;;;;;;;
lassberg-letter-0159;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Scheer;lassberg-place-0133;;;96;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-06-20;;;;;;;;;;;
lassberg-letter-0160;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Scheer;lassberg-place-0133;;;97;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-06-22;;;;;;;;;;;
lassberg-letter-0161;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;98;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-06-25;;;;;;;;;;;
lassberg-letter-0162;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;99;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-06-25;;;;;;;;;;;
lassberg-letter-0163;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;100;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-06-26;;;;;;;;;;;
lassberg-letter-0164;Philipp Lüthard;lassberg-correspondent-0323;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;1630;;Luzern;Staatsarchiv;;;;;1808-06-26;;;;;;;;;;;
lassberg-letter-0165;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;101;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-07-04;;;;;;;;;;;
lassberg-letter-0166;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;102;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-07-06;;;;;;;;;;;
lassberg-letter-0167;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;103;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-07-09;;;;;;;;;;;
lassberg-letter-0168;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;104;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-07-13;;;;;;;;;;;
lassberg-letter-0169;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;105;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-07-16;;;;;;;;;;;
lassberg-letter-0170;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;106;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-07-20;;;;;;;;;;;
lassberg-letter-0171;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;107;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-07-21;;;;;;;;;;;
lassberg-letter-0172;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;108;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-07-23;;;;;;;;;;;
lassberg-letter-0173;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;109;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-07-26;;;;;;;;;;;
lassberg-letter-0174;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;110;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-07-30;;;;;;;;;;;
lassberg-letter-0175;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;111;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-07-31;;;;;;;;;;;
lassberg-letter-0176;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;112;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-08-03;;;;;;;;;;;
lassberg-letter-0177;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;113;1/;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-08-04;;;;;;;;;;;
lassberg-letter-0178;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;114;2/;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-08-10;;;;;;;;;;;
lassberg-letter-0179;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Unbekannt;lassberg-place-0152;;;115;3/;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-08-13;;;;;;;;;;;
lassberg-letter-0180;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;116;5/;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-08-20;;;;;;;;;;;
lassberg-letter-0181;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;117;6/;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-08-24;;;;;;;;;;;
lassberg-letter-0182;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;118;77;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-08-25;;;;;;;;;;;
lassberg-letter-0183;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;119;8/;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-08-27;;;;;;;;;;;
lassberg-letter-0184;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;120;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-08-27;;;;;;;;;;;
lassberg-letter-0185;Joseph von Laßberg;lassberg-correspondent-0373;Elisabeth zu Fürstenberg;lassberg-correspondent-0076;Donaueschingen;lassberg-place-0037;;;121;9/;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1808-08-29;;;;;;;;;;;
